source_id,parallax,phot_g_mean_mag,teff
6030079004955401600,0.17110916084092168,18.900797,4521.361
6030021147499745664,0.36113898609651623,18.58048,4517.892
6030021147499747200,0.377293585280115,18.395636,4681.3213
6030021147499760384,0.13178123982735956,18.95314,4196.598
6030021147499777536,0.21234852727647913,18.485497,4588.761
6030079009241925632,0.09368778455537939,18.993458,4564.9546
6030021147499842048,1.3873066314102993,18.701115,4738.195
6030078906160081792,0.4888866370067226,18.66,4744.8066
6030078906160086144,0.5799501268782988,18.504467,4702.073
6030078906219728384,0.3739766162022736,17.792774,4558.1333
6030078906219737856,0.25414828251028343,17.111063,5308.5605
6030079009241934208,0.3532229994033003,17.53604,4671.2603
6030079009241935360,0.8761882881126264,18.964237,4405.455
6030079009241958400,0.3099253682333269,18.890713,4192.4834
6030079009241986048,0.47404624638738924,17.486916,4822.1943
6030050181472107264,0.5370294245268065,18.78184,4500.45
6030050181472112768,0.8550699909667759,18.99495,4448.7812
6030050181472120960,0.48355134766416774,18.494019,4117.337
6030050181472137600,1.1284943799936538,16.151983,5568.158
6030050211462973824,0.34719680749262677,16.78896,4766.596
6030050211486500096,0.09635549017749297,18.757914,4195.405
6030021177487744640,0.23621251884151068,15.506297,4982.1826
6030021177487745536,0.6707160095704827,17.98984,4181.06
6030021177487748608,0.5797905074138608,16.061804,5168.291
6030021177487751808,0.10313347631671067,15.409907,5078.617
6030021177487756032,0.5406407977677119,16.657564,5425.793
6030021177487767168,1.127963324022525,13.251705,6367.828
6030021177487767424,0.4331542495574494,16.550861,5404.911
6030021177487778560,0.7720339585756151,16.264353,4881.447
6030021177488426496,0.22837865574826605,17.689402,5388.2495
6030021177488986112,0.8360058878758417,16.840084,4697.656
6030021177493625216,0.8249557150067026,17.094427,4521.9565
6030021177493625728,0.029290230340510322,15.977171,4688.4556
6030021177493626368,0.2672489731979187,17.787622,4414.56
6030021177510161792,0.43133979502099773,18.20314,4643.106
6030050215763337856,0.41302633177914805,15.30437,6010.3223
6030050215763410304,0.40659165737866726,18.869322,3852.896
6030050215763413888,0.43776072054562876,18.445707,4056.582
6030050215763430400,0.0011255189182800551,18.648668,4512.944
6030050215763451136,0.2740347609474191,18.750917,4286.066
6030050215763453952,0.3319936339887562,18.185432,4495.8765
6030050215763465856,0.20731397991768782,18.956812,4226.4814
6030079009299386240,0.018382374190494696,16.563387,5244.2876
6030079009299394688,1.2664287986927203,18.86493,4119.467
6030079039284078592,0.16680222752738558,17.72605,5036.9897
6030079039284100096,1.132146929782504,18.242182,4943.0635
6030079039284100224,0.4961699570274999,18.139717,4180.002
6030079039284104576,0.26919859632261384,17.926294,4849.089
6030079039284108800,0.13438322565472385,18.80727,4507.68
6030079039284120832,0.13409740522211835,17.536541,4785.322
6030021177510198144,0.3044720782253003,18.71409,4738.429
6030021177510225920,0.654369907024601,18.56889,3969.378
6030021177523168512,0.2414791066216413,18.989746,5133.4707
6030021177523169408,0.3948915521399978,16.920767,4829.7637
6030021181859585536,0.05755653763062869,17.70578,5486.3477
6030021181859597952,0.17500835157651143,17.787096,4553.496
6030050215831896448,0.764268116832837,16.675325,5289.9854
6030050215831898112,1.2051377651115176,16.768898,4434.5093
6030079039284122368,0.0951403597258805,14.831344,4586.4897
6030079039284152576,0.16240553059070573,16.852476,5440.238
6030079039284154752,0.39488141141966804,16.846546,5296.3984
6030079039284154880,0.15862248308962748,17.58676,4774.985
6030079039284170240,0.11078501291680078,17.51095,4877.903
6030079039287867776,0.8980622396690187,18.290976,3622.1716
6030079039291858688,0.27419381709233687,18.713062,3713.1028
6030079039291858944,0.041853598081205576,18.276152,4775.462
6030079043599025792,0.6114093490223774,17.895365,4357.2515
6030079043599027712,0.31323703761835175,17.986462,4545.3916
6030021181859714048,0.14965105722024263,17.804003,5165.962
6030021181859717248,0.9255200249319993,18.880022,4445.195
6030021181898988544,0.06345081006513997,15.9734535,4913.479
6030021181898998912,0.3775923833701173,16.932318,4775.2627
6030079043658685056,0.39604129600524807,17.080994,5390.1787
6030050215832610304,0.2048032764512,16.211103,5368.2197
6030050245822653568,0.4010164896868722,17.063944,5966.978
6030050245822665216,0.1251144826972988,14.928651,5014.526
6030050245822665728,0.3075319366127984,17.240206,5339.369
6030050245822675200,0.3890469391005716,17.29524,5008.8223
6030050245826978432,0.47400967012405154,17.031345,5409.221
6030050245830899456,0.6620285939542969,17.06682,4924.31
6030050245853018240,0.49574297531704603,18.844088,4287.165
6030050245853108480,0.12073403551986946,18.897692,4783.1206
6030050245853108608,0.15472895672995718,18.843895,5128.7495
6030050245853110400,0.7730902346030997,17.01825,4943.718
6030021211847495296,0.43403645153656667,17.961462,4459.9272
6030021211847508864,0.4292389645561236,17.543194,4646.5024
6030021211847515776,0.4625621886924227,18.21568,4760.1787
6030021211847519360,0.2720038512050139,17.461193,4915.3403
6030021211847521664,0.06773050848954089,17.116987,4688.0825
6030021211847523840,0.4028219688884697,18.045134,4332.59
6030021211847529088,0.10213338548123568,16.640068,4719.7754
6030021211847536896,0.06166474049024283,16.087965,5034.8145
6030021211847818368,0.4377207720924535,16.94016,4992.6416
6030021211848273152,0.33224652202065696,18.450798,4374.153
6030021211848273664,0.3967609262986773,18.248539,4802.2354
6030021211853364480,0.6179695003195,18.611,4047.846
6030021211853365888,0.5705872553289919,18.457512,3643.9893
6030021211870002688,0.21580659093069535,18.488863,4290.5933
6030021211883007360,0.01892258212444846,18.883064,3988.0925
6030021211883007488,1.1541718134035865,18.935694,4659.53
6030050250123186816,0.1893338337543385,18.81644,3919.053
6030050250123301504,0.18652680594232307,18.167181,4765.2485
6030050250123313152,0.3172251245165899,18.921946,4418.267
6030050250123324800,0.09984163786606882,18.735415,4079.2244
6030021216219348992,0.4818238399345016,18.908379,4488.8457
6030021216219390720,0.42215833546844633,17.822144,4560.5986
6030079043659151616,0.5110423618551122,18.19887,4418.7817
6030079043659158016,0.07927236374882002,14.411235,30008.836
6030079043659170176,0.10939609518994,15.962283,5233.623
6030079043659180160,0.05243305796943971,18.024443,4038.3596
6030079073643911552,0.47677887834294674,16.500603,6053.526
6030079073643947392,0.23368213205940033,17.828217,4929.473
6030079073647615872,0.3139559590010527,18.062056,4619.22
